회차,순번,당첨등수,당첨유형,당첨유형코드,판매점명,판매점ID,전화번호,운영코드,시도,시군구,상세주소,전체주소,위도,경도,로또645판매,연금복권판매,스피또1000판매,스피또2000판매,신규연금복권판매
707,13,2,,N,씨스페이스(신대방점),21100021,02-841-0841,3,서울,동작구,신대방동,서울 동작구 신대방동 607-5번지,37.487347,126.90954,N,N,N,N,N
707,14,2,,N,GS25(시립대점),21100355,02-2249-1700,3,서울,동대문구,전농2동,서울 동대문구 전농2동 103-340번지,37.583937,127.053598,N,N,N,N,Y
707,15,2,,N,복권명당,11190064,02-972-9846,1,서울,노원구,공릉동,서울 노원구 공릉동 567-5번지,37.622376,127.07472,Y,N,Y,Y,Y
707,16,2,,N,스파,11100773,02-951-6465,1,서울,노원구,상계동(상계8동),서울 노원구 상계동(상계8동) 666-3 주공10단지종합상가111,37.661671,127.05789,Y,Y,Y,Y,Y
707,17,2,,N,스파,11100773,02-951-6465,1,서울,노원구,상계동(상계8동),서울 노원구 상계동(상계8동) 666-3 주공10단지종합상가111,37.661671,127.05789,Y,Y,Y,Y,Y
707,18,2,,N,천일슈퍼,11100335,02-867-2001,3,서울,구로구,구로3동,서울 구로구 구로3동 1124-72번지,37.483534,126.899753,Y,N,N,N,N
707,19,2,,N,교통카드판매대,11100878,02-2633-1615,1,서울,구로구,신도림동,서울 구로구 신도림동 337번지,37.509409,126.887719,Y,N,Y,Y,Y
707,20,2,,N,로또복권,11110054,02-863-5174,1,서울,관악구,신림동(미성동),서울 관악구 신림동(미성동) 763-20,37.476099,126.915733,Y,N,Y,Y,Y
707,22,2,,N,대박팡팡,11190039,02-2649-1525,3,서울,강서구,화곡동,서울 강서구 화곡동 829-7번지,37.533484,126.858757,N,Y,Y,Y,Y
707,23,2,,N,복권방,11100226,,1,서울,강동구,성내동,서울 강동구 성내동 245-32번지,37.53384,127.13607,Y,N,Y,Y,Y
707,24,2,,N,프로토베팅샵,12690006,051-245-8484,1,부산,중구,창선동2가,부산 중구 창선동2가 27-6번지 4호,35.099706,129.02831,Y,N,Y,Y,Y
707,25,2,,N,GS25신평점복권판매,12610017,051-292-9989,3,부산,사하구,신평동(신평제1동),부산 사하구 신평동(신평제1동) 84-98,35.089883,128.976588,N,N,Y,Y,N
707,26,2,,N,로또판매점(바이더웨이),12610230,051-583-8302,3,부산,금정구,구서동,부산 금정구 구서동 415-2번지 세븐일레븐내,35.246536,129.090869,N,Y,Y,Y,Y
707,27,2,,N,대로로또판매점,12710077,053-767-8512,3,대구,수성구,수성동2가,대구 수성구 수성동2가 1-3번지 상가동101호 세븐일레븐수성대로점,35.873683,128.64246,Y,N,N,N,N
707,30,2,,N,만복래,12810056,032-528-5599,1,인천,부평구,부평4동,인천 부평구 부평4동 370-1번지 1층,37.496833,126.72483,Y,N,Y,Y,Y
707,31,2,,N,한국종합빌딩(복권),12810153,032-424-6093,1,인천,남동구,간석1동,인천 남동구 간석1동 558-1번지 1층,37.461373,126.69794,Y,Y,Y,Y,Y
707,32,2,,N,오천억복권방,12900033,062-363-1471,1,광주,서구,화정동,광주 서구 화정동 782-14번지,35.152922,126.88072,Y,N,Y,Y,Y
707,33,2,,N,풍향동복권나라,12990025,062-527-7717,1,광주,북구,풍향동,광주 북구 풍향동 581-19,35.16276,126.92807,Y,Y,Y,Y,Y
707,34,2,,N,천하제일복권명당유성점,13090022,042-822-3536,1,대전,유성구,구암동,대전 유성구 구암동 609-9번지,36.350953,127.33513,Y,N,Y,Y,Y
707,35,2,,N,영화유통(1등복권방),13190001,052-269-9851,1,울산,남구,달동,울산 남구 달동 758번지 삼성아파트 상가 204-101,35.534272,129.32176,Y,N,Y,Y,Y
707,36,2,,N,광장복권판매점,14120147,031-374-0066,1,경기,화성시,반송동(동탄1동),경기 화성시 반송동(동탄1동) 87-4,37.206529,127.07306,Y,N,Y,Y,Y
707,37,2,,N,파란만장복권방,14110332,031-224-1696,3,경기,화성시,진안동,경기 화성시 진안동 878-4 101호,37.21241,127.038823,Y,N,N,N,N
707,38,2,,N,대박마을복권방,14100107,031-796-3541,1,경기,하남시,덕풍동,경기 하남시 덕풍동 358-2번지,37.541537,127.20008,Y,N,N,N,N
707,39,2,,N,로또판매점,14110553,031-533-2665,1,경기,포천시,신북면 가채리,경기 포천시 신북면 가채리 23-2번지,37.920216,127.22082,Y,N,Y,Y,Y
707,40,2,,N,부자되세요복권방,14110151,031-668-9669,1,경기,평택시,진위면 하북리,경기 평택시 진위면 하북리 147-1,37.109638,127.06377,Y,N,Y,Y,Y
707,41,2,,N,럭키마트,14120122,070-8201-5924,3,경기,평택시,포승읍 도곡리,경기 평택시 포승읍 도곡리 1126-3번지,36.985338,126.845546,N,Y,Y,Y,Y
707,42,2,,N,로또나라,14110135,,1,경기,파주시,교하읍 문발리,경기 파주시 교하읍 문발리 495-138번지,37.700176,126.68398,Y,N,Y,Y,Y
707,44,2,,N,서울복권,14130152,031-945-6053,1,경기,파주시,탄현면 갈현리,경기 파주시 탄현면 갈현리 287-21,37.779217,126.70711,Y,N,Y,Y,Y
707,45,2,,N,역전복권방,14110275,031-388-2060,3,경기,안양시 동안구,호계동,경기 안양시 동안구 호계동 1046-2번지,37.390062,126.952287,N,N,Y,Y,Y
707,46,2,,N,복권명당,14190119,031-501-9585,1,경기,안산시 상록구,건건동,경기 안산시 상록구 건건동 646-3번지,37.305021,126.90202,Y,N,Y,Y,Y
707,47,2,,N,팡팡사동복권방,14110441,031-415-7070,1,경기,안산시 상록구,사동,경기 안산시 상록구 사동 1298-7번지,37.295924,126.85253,Y,N,Y,Y,Y
707,48,2,,N,천둥마트,14190221,031-403-8400,1,경기,안산시 단원구,선부동(선부2동),경기 안산시 단원구 선부동(선부2동) 998-10,37.337703,126.80403,Y,N,Y,Y,Y
707,49,2,,N,복권슈퍼,14100208,031-492-8434,1,경기,안산시 단원구,선부동(선부2동),경기 안산시 단원구 선부동(선부2동) 983-4,37.339523,126.79552,Y,N,Y,Y,Y
707,50,2,,N,현대화체인점,14100330,031-255-2956,1,경기,수원시 장안구,정자동,경기 수원시 장안구 정자동 46-2,37.292857,127.00131,Y,Y,Y,Y,Y
707,51,2,,N,왕대박복권,14190099,031-255-3775,3,경기,수원시 장안구,연무동,경기 수원시 장안구 연무동 233-16,37.295566,127.026115,Y,N,N,N,N
707,52,2,,N,로또25시,14110595,031-294-4149,1,경기,수원시 권선구,금곡동,경기 수원시 권선구 금곡동 1085 비즈웍스 111호,37.273501,126.94185,Y,Y,Y,Y,Y
707,53,2,,N,태일이엔지,14120040,,1,경기,수원시 권선구,권선동,경기 수원시 권선구 권선동 1188 한양아파트상가 107호,37.253223,127.022,Y,Y,Y,Y,Y
707,54,2,,N,행운복권,14100130,031-742-4294,1,경기,성남시 중원구,중앙동,경기 성남시 중원구 중앙동 1288,37.43903,127.14478,Y,N,Y,Y,Y
707,55,2,,N,원타임,14110034,031-709-0681,3,경기,성남시 분당구,구미동,경기 성남시 분당구 구미동 205-5번지,37.388264,127.114159,Y,N,N,N,N
707,56,2,,N,꿈과희망의복권방,14100830,032-611-7382,1,경기,부천시 원미구,원미동,경기 부천시 원미구 원미동 94-1번지,37.49415,126.79145,Y,N,Y,Y,Y
707,57,2,,N,복권나라,14100167,031-557-5759,1,경기,남양주시,도농동,경기 남양주시 도농동 45-67번지,37.607148,127.15677,Y,Y,Y,Y,Y
707,60,2,,N,땡큐25(철산점),14110357,02-2625-6770,3,경기,광명시,철산동,경기 광명시 철산동 264번지 로데오빌딩103호,37.475541,126.867543,N,N,Y,Y,Y
707,62,2,,N,복권방,14190039,031-585-2779,1,경기,가평군,청평면 청평리,경기 가평군 청평면 청평리 462-2,37.737364,127.41859,Y,N,Y,Y,Y
707,63,2,,N,대소원로또,14310050,043-851-9534,1,충북,충주시,이류면 대소리,충북 충주시 이류면 대소리 53-3번지 휴게소내 컨테이너,36.973249,127.82358,Y,N,Y,Y,Y
707,64,2,,N,굿모닝로또,14330007,043-237-3502,3,충북,청주시 흥덕구,가경동,충북 청주시 흥덕구 가경동 1475-7,36.621714,127.435922,Y,N,N,N,N
707,66,2,,N,로또복권방,14410009,041-533-0645,3,충남,아산시,배방읍 공수리,충남 아산시 배방읍 공수리 142-21 PGA스크린골프연습장내,36.774602,127.055876,N,N,Y,Y,Y
707,67,2,,N,복돼지복권방,14510087,063-225-8274,3,전북,전주시 완산구,중화산동2가,전북 전주시 완산구 중화산동2가 693-2번지,35.823671,127.120646,N,N,Y,Y,N
707,68,2,,N,아리랑복권방,14500023,063-225-1652,1,전북,전주시 완산구,효자동1가,전북 전주시 완산구 효자동1가 622-8번지,35.809441,127.115627,Y,N,Y,Y,Y
707,69,2,,N,모래내마트,14500074,063-254-8818,3,전북,전주시 덕진구,금암2동,전북 전주시 덕진구 금암2동 200-13번지,35.833118,127.14249,N,N,Y,Y,Y
707,70,2,,N,고인돌대박천국,14510059,063-561-5888,1,전북,고창군,고창읍 읍내리,전북 고창군 고창읍 읍내리 656번지,35.436091,126.69633,Y,N,Y,Y,Y
707,72,2,,N,가자복권천국,14610042,061-282-3320,1,전남,목포시,상동,전남 목포시 상동 878-4번지,34.803476,126.42566,Y,Y,Y,Y,Y
707,73,2,,N,송도하우스,14690035,061-272-5840,1,전남,목포시,상동,전남 목포시 상동 220번지 목포터미널 내,34.812538,126.41817,Y,N,Y,Y,Y
707,74,2,,N,GS25(덕산제일점),14800081,055-545-9276,1,경남,창원시 진해구,덕산동,경남 창원시 진해구 덕산동 79-10번지,35.144205,128.70132,Y,Y,Y,Y,Y
707,75,2,,N,대학사로또복권,14810036,055-264-5674,3,경남,창원시 성산구,상남동,경남 창원시 성산구 상남동 10-5번지 피아노빌딩101호 CU편의점 내,35.221688,128.686236,Y,N,N,N,N
707,76,2,,N,동원복권,14810128,055-388-1059,1,경남,양산시,북정동,경남 양산시 북정동 531-4번지,35.361347,129.04781,Y,N,Y,Y,Y
707,77,2,,N,세정에스타 로또점,14830047,,1,경남,양산시,물금읍 범어리,경남 양산시 물금읍 범어리 2711-10 1층 세븐일레븐편의점,35.326631,129.01624,Y,N,N,N,N
707,78,2,,N,수산로또점,14810121,055-391-6600,1,경남,밀양시,하남읍 양동리,경남 밀양시 하남읍 양동리 611-22번지,35.374921,128.716417,Y,Y,Y,Y,Y
707,79,2,,N,로또통신,14800031,,1,경남,김해시,외동,경남 김해시 외동 1252-2번지 삼우빌딩,35.234216,128.865837,Y,N,Y,Y,Y
707,80,2,,N,GS25(제주도청점),24900008,064-712-0067,3,제주,제주시,연동,제주 제주시 연동 301-10,33.491623,126.497072,Y,N,N,N,N
707,82,2,,N,GS25(노형런던점),24900003,064-748-3933,3,제주,제주시,노형동,제주 제주시 노형동 1045-15,33.491116,126.478615,N,N,Y,Y,N
707,84,2,,N,세븐,14900028,064-723-7770,1,제주,제주시,일도이동(일도2동),제주 제주시 일도이동(일도2동) 370-8,33.508175,126.54166,Y,Y,Y,Y,Y
707,85,2,,N,세븐,14900028,064-723-7770,1,제주,제주시,일도이동(일도2동),제주 제주시 일도이동(일도2동) 370-8,33.508175,126.54166,Y,Y,Y,Y,Y
707,86,2,,N,행운복권방,14910018,064-742-1441,1,제주,제주시,외도일동(외도동),제주 제주시 외도일동(외도동) 550-10,33.487662,126.43214,Y,Y,Y,Y,Y
708,31,1,자동,Q,꿈나라복권방,13090007,042-627-6270,1,대전,대덕구,송촌동,대전 대덕구 송촌동 476-3번지 5동119호,36.364377,127.44023,Y,N,Y,Y,Y
708,40,1,수동,M,다우복권방,14110372,031-861-3223,1,경기,동두천시,생연동,경기 동두천시 생연동 689-45번지,37.891396,127.05302,Y,Y,Y,Y,Y
708,46,1,자동,Q,CU(강릉터미널점),24200032,033-642-9427,3,강원,강릉시,홍제동,강원 강릉시 홍제동 990-6번지,37.755251,128.879395,N,N,Y,Y,N
708,53,1,자동,Q,또또복권방,14590006,063-835-4472,1,전북,익산시,영등동,전북 익산시 영등동 827-3번지,35.95981,126.97169,Y,N,Y,Y,Y
708,1,2,,N,가로판매대제13호,11100919,02-319-2065,1,서울,중구,남창동,서울 중구 남창동 169-2번지,37.557703,126.97739,Y,N,Y,Y,Y
708,2,2,,N,교통카드판매대,11100975,02-786-2480,1,서울,영등포구,여의도동,서울 영등포구 여의도동 25번지,37.523777,126.92687,Y,Y,Y,Y,Y
708,3,2,,N,교통카드판매대,11100975,02-786-2480,1,서울,영등포구,여의도동,서울 영등포구 여의도동 25번지,37.523777,126.92687,Y,Y,Y,Y,Y
708,4,2,,N,명진슈퍼,11100718,02-430-9938,1,서울,송파구,문정동,서울 송파구 문정동 97-4번지,37.483537,127.12962,Y,N,Y,Y,Y
708,5,2,,N,미니마트,11101008,02-532-2029,1,서울,서초구,반포동(반포4동),서울 서초구 반포동(반포4동) 19-4 경부고속터미널,37.505509,127.007038,Y,N,N,N,N
708,6,2,,N,제일슈퍼,11100612,02-373-8084,1,서울,서대문구,북가좌동,서울 서대문구 북가좌동 309-3번지 문화빌딩1층5호,37.580252,126.91129,Y,Y,Y,Y,Y
708,7,2,,N,노다지,11190072,02-2248-3728,1,서울,동대문구,답십리동,서울 동대문구 답십리동 12-18번지,37.566851,127.06195,Y,N,Y,Y,Y
708,8,2,,N,스파,11100773,02-951-6465,1,서울,노원구,상계동(상계8동),서울 노원구 상계동(상계8동) 666-3 주공10단지종합상가111,37.661671,127.05789,Y,Y,Y,Y,Y
708,9,2,,N,GS25(일원스타점),21120026,02-3412-7246,3,서울,강남구,일원동(일원1동),서울 강남구 일원동(일원1동) 644-11,37.491241,127.087783,Y,N,N,N,N
708,10,2,,N,행운복권방,12600027,051-255-0152,1,부산,중구,남포동5가,부산 중구 남포동5가 64-3번지,35.09804,129.03041,Y,N,Y,Y,Y
708,11,2,,N,복권방하단스마일,12610021,,1,부산,사하구,하단동,부산 사하구 하단동 526-12번지 1층CU편의점,35.100823,128.99573,Y,Y,Y,Y,Y
708,12,2,,N,슈퍼복권나라,12600098,070-8772-1507,1,부산,사하구,하단동,부산 사하구 하단동 590-7번지 GS25편의점,35.113926,128.96056,Y,N,Y,Y,Y
708,13,2,,N,복권방,12600061,051-315-6323,1,부산,사상구,엄궁동,부산 사상구 엄궁동 414번지,35.12711,128.96926,Y,N,Y,Y,Y
708,14,2,,N,셀프카메라,12600326,,1,부산,부산진구,개금동,부산 부산진구 개금동 472-23번지,35.154545,129.0217,Y,N,Y,Y,Y
708,15,2,,N,골드로또복권,12610089,051-506-2730,3,부산,동래구,사직동,부산 동래구 사직동 48-21번지 CU사직제일점 내,35.198685,129.060309,Y,N,N,N,N
708,16,2,,N,천하명당초량점,12600057,051-465-9497,1,부산,동구,초량동,부산 동구 초량동 377-7번지,35.11688,129.0401,Y,N,Y,Y,Y
708,17,2,,N,왕대박(복권방),12790034,053-423-1011,1,대구,북구,칠성동2가,대구 북구 칠성동2가 498-2번지 1층전체,35.877689,128.59616,Y,Y,Y,Y,Y
708,18,2,,N,훼미리마트관음점,12710167,053-326-5507,3,대구,북구,관음동,대구 북구 관음동 1386-5번지,35.938195,128.54905,N,N,N,N,N
708,19,2,,N,다산종합관리,12790024,053-982-7911,3,대구,동구,용계동,대구 동구 용계동 420-6번지,35.877803,128.67618,Y,N,N,N,N
708,20,2,,N,복권명당,12700097,053-982-4957,1,대구,동구,불로동,대구 동구 불로동 1170번지,35.910133,128.64123,Y,N,Y,Y,Y
708,21,2,,N,GS25(신천제일점),22700109,053-753-1013,3,대구,동구,신천동,대구 동구 신천동 126-1번지,35.869379,128.623634,N,N,Y,Y,N
708,22,2,,N,대영복권방,12700285,053-264-5534,1,대구,달서구,진천동,대구 달서구 진천동 789번지 1층,35.812482,128.51857,Y,N,Y,Y,Y
708,23,2,,N,대영복권방,12700285,053-264-5534,1,대구,달서구,진천동,대구 달서구 진천동 789번지 1층,35.812482,128.51857,Y,N,Y,Y,Y
708,24,2,,N,대영복권방,12700285,053-264-5534,1,대구,달서구,진천동,대구 달서구 진천동 789번지 1층,35.812482,128.51857,Y,N,Y,Y,Y
708,25,2,,N,대영복권방,12700285,053-264-5534,1,대구,달서구,진천동,대구 달서구 진천동 789번지 1층,35.812482,128.51857,Y,N,Y,Y,Y
708,26,2,,N,대영복권방,12700285,053-264-5534,1,대구,달서구,진천동,대구 달서구 진천동 789번지 1층,35.812482,128.51857,Y,N,Y,Y,Y
708,27,2,,N,송림로또,12800201,032-765-9128,3,인천,동구,송림동,인천 동구 송림동 50-14번지,37.476551,126.6461,N,Y,Y,Y,Y
708,28,2,,N,진플러스안경,13000036,042-221-1011,1,대전,중구,부사동,대전 중구 부사동 153-20번지,36.312805,127.43504,Y,Y,Y,Y,Y
708,29,2,,N,송강로또,13000091,042-935-7190,1,대전,유성구,봉산동,대전 유성구 봉산동 234-9번지,36.43475,127.38822,Y,N,Y,Y,Y
708,30,2,,N,로또잭팟(금정사),13010078,042-672-8245,1,대전,동구,소제동,대전 동구 소제동 309-5번지,36.337296,127.43807,Y,N,Y,Y,Y
708,32,2,,N,샘복권방,13100006,052-211-0180,1,울산,울주군,범서읍 천상리,울산 울주군 범서읍 천상리 산32-12번지,35.563019,129.22873,Y,N,Y,Y,Y
708,33,2,,N,행운복권방,14190238,031-353-8254,3,경기,화성시,정남면 신리,경기 화성시 정남면 신리 25-3,37.160963,126.98092,N,Y,Y,Y,N
708,34,2,,N,행운로또복권방,14110133,031-947-0901,3,경기,파주시,광탄면 신산1리,경기 파주시 광탄면 신산1리 215-20번지,37.782775,126.860337,N,N,Y,Y,N
708,35,2,,N,싼타슈퍼,14100286,031-433-3667,1,경기,시흥시,정왕동(정왕본동),경기 시흥시 정왕동(정왕본동) 1212-13,37.345563,126.7474,Y,N,Y,Y,Y
708,36,2,,N,행운복권방,14100822,031-313-7683,3,경기,시흥시,신천동,경기 시흥시 신천동 706-13번지,37.442237,126.783935,N,N,Y,Y,Y
708,37,2,,N,가판대,14100491,031-735-5098,3,경기,성남시 수정구,양지동,경기 성남시 수정구 양지동 211,37.461254,127.16676,N,Y,Y,Y,Y
708,38,2,,N,부천중동점로또판매,14110224,032-322-8752,3,경기,부천시 원미구,중동,경기 부천시 원미구 중동 1056번지 제일프라자106,37.484048,126.793789,N,N,N,N,Y
708,39,2,,N,성명전력,14110373,031-866-3733,1,경기,동두천시,생연동,경기 동두천시 생연동 696-3번지,37.900199,127.05294,Y,N,Y,Y,Y
708,41,2,,N,로또복권방,14110502,,3,경기,군포시,산본동(광정동),경기 군포시 산본동(광정동) 1134-2 신명빌딩1층1005호,37.359247,126.932354,Y,N,N,N,N
708,42,2,,N,25편의점,14120013,031-764-1223,3,경기,광주시,오포읍 문형리,경기 광주시 오포읍 문형리 430-4,37.344294,127.212862,N,Y,Y,Y,Y
708,43,2,,N,이전유통(탄현역),14100347,031-924-4965,3,경기,고양시 일산서구,덕이동,경기 고양시 일산서구 덕이동 274-16번지,37.694354,126.759894,N,N,Y,Y,N
708,44,2,,N,황금대박방,14110484,02-381-2877,3,경기,고양시 덕양구,삼송동,경기 고양시 덕양구 삼송동 30-29번지,37.653102,126.89347,Y,N,N,N,N
708,45,2,,N,153황금복권,14230012,033-633-7713,1,강원,속초시,조양동,강원 속초시 조양동 1520-14,38.187073,128.59673,Y,N,Y,Y,Y
708,47,2,,N,홈짱,14310109,043-234-5654,3,충북,청주시 흥덕구,가경동,충북 청주시 흥덕구 가경동 1671번지 휴대폰매장내,36.617182,127.443379,N,N,Y,Y,Y
708,48,2,,N,천하명당복권방,14400013,,1,충남,홍성군,홍성읍 오관리,충남 홍성군 홍성읍 오관리 321-4,36.60073,126.66948,Y,N,N,N,Y
708,49,2,,N,로또복권두정점,14410055,041-565-8880,1,충남,천안시 서북구,두정동,충남 천안시 서북구 두정동 153-1번지 대원빌딩104호,36.833448,127.145,Y,N,Y,Y,Y
708,50,2,,N,로또명당인주점,14410015,041-533-0449,1,충남,아산시,인주면 신성리,충남 아산시 인주면 신성리 188-8,36.877624,126.89693,Y,N,Y,Y,Y
708,51,2,,N,서산 터미널복권방,14490003,041-664-3620,1,충남,서산시,동문동(동문2동),충남 서산시 동문동(동문2동) 309-3,36.78157,126.458613,Y,N,Y,Y,Y
708,52,2,,N,참깨열쇠.복권,14510078,063-224-1305,1,전북,전주시 완산구,효자동1가,전북 전주시 완산구 효자동1가 669-4번지 1층,35.798842,127.114664,Y,N,Y,Y,Y
708,54,2,,N,NG24,14700094,054-977-2555,1,경북,칠곡군,석적읍 중리,경북 칠곡군 석적읍 중리 86-8번지,36.079802,128.41185,Y,N,Y,Y,Y
